SaleId,Product,Category,quantity_sold,Sale,total_amount
SL1015,WaterBottle4,Water bottles,10,4974.7000000000007,12436.750000000002
SL1016,SmartPhone6,Smart Phone,12,6017.76,18053.28
SL1017,WaterBottle3,Water bottles,16,6184.8,24739.2
SL1018,SmartPhone6,Smart Phone,8,3249.64,6499.28
SL1019,Jeans3,Jeans,8,3634.0,7268.0
SL1020,Shoes5,Shoes,18,5753.34,25890.03
SL1021,Perfume6,Perfumes,16,6383.92,25535.68
SL1022,SmartPhone2,Smart Phone,10,3237.25,8093.125
SL1023,Tshirt4,Tshirts,12,6029.58,18088.739999999998
SL1024,Jeans4,Jeans,6,3211.59,4817.385
SL1025,Shoes2,Shoes,12,3712.62,11137.86
SL1026,SmartPhone4,Smart Phone,20,6328.8,31644.0
SL1027,Jeans1,Jeans,10,3425.55,8563.875
SL1028,Tshirt5,Tshirts,20,5970.2,29851.0
SL1029,Tshirt5,Tshirts,4,1571.66,1571.66
SL1030,WaterBottle4,Water bottles,10,5171.3,12928.25
SL1031,Perfume2,Perfumes,18,5918.4000000000005,26632.800000000003
SL1032,Tshirt1,Tshirts,12,3639.96,10919.880000000001
SL1033,Tshirt6,Tshirts,2,1064.6,532.3
SL1034,Jeans1,Jeans,8,2825.24,5650.48
SL1035,Tshirt1,Tshirts,16,4765.52,19062.08
SL1036,Shoes5,Shoes,8,2141.0,4282.0
SL1037,WaterBottle3,Water bottles,6,3461.07,5191.6050000000005
SL1038,Shoes6,Shoes,10,2608.65,6521.625
SL1039,WaterBottle1,Water bottles,20,9403.6,47018.0
SL1040,Tshirt2,Tshirts,16,8852.4,35409.6
SL1041,Shoes6,Shoes,18,5660.19,25470.855
SL1042,WaterBottle1,Water bottles,20,8175.8,40879.0
SL1043,Jeans6,Jeans,10,4056.5,10141.25
SL1044,Jeans2,Jeans,12,3415.32,10245.960000000001
SL1045,Perfume1,Perfumes,18,7991.4600000000009,35961.570000000007
SL1046,Jeans1,Jeans,16,7700.88,30803.52
SL1047,WaterBottle1,Water bottles,6,2361.7799999999997,3542.6699999999996
SL1048,Perfume4,Perfumes,6,2438.13,3657.195
SL1049,Shoes1,Shoes,18,5653.26,25439.670000000002
SL1050,Perfume6,Perfumes,6,3341.3999999999996,5012.0999999999995
SL1051,Tshirt5,Tshirts,12,3543.0,10629.0
SL1052,Perfume2,Perfumes,4,2239.72,2239.72
SL1053,Tshirt1,Tshirts,20,11548.900000000001,57744.500000000007
SL1054,Perfume5,Perfumes,2,796.81,398.405
SL1055,WaterBottle1,Water bottles,20,7535.4,37677.0
SL1056,Perfume1,Perfumes,2,814.63,407.315
SL1057,Shoes4,Shoes,14,6517.7,22811.95
SL1058,Tshirt4,Tshirts,10,4427.6,11069.0
SL1059,Perfume4,Perfumes,20,5896.0,29480.0
SL1060,WaterBottle1,Water bottles,14,7881.3700000000008,27584.795000000002
SL1061,Shoes4,Shoes,20,6302.4,31512.0
SL1062,Tshirt6,Tshirts,4,1769.04,1769.04
SL1063,SmartPhone1,Smart Phone,6,1870.59,2805.8849999999998
SL1064,Tshirt4,Tshirts,20,5186.0,25930.0
SL1065,Tshirt4,Tshirts,14,6251.56,21880.460000000003
SL1066,Perfume6,Perfumes,20,7089.0,35445.0
SL1067,Tshirt1,Tshirts,20,11694.300000000001,58471.500000000007
SL1068,WaterBottle2,Water bottles,14,6851.81,23981.335000000003
SL1069,SmartPhone1,Smart Phone,20,7308.6,36543.0
SL1070,SmartPhone6,Smart Phone,4,1499.52,1499.52
SL1071,WaterBottle3,Water bottles,16,8079.44,32317.76
SL1072,Tshirt5,Tshirts,20,6813.3,34066.5
SL1073,WaterBottle3,Water bottles,20,9364.7,46823.5
SL1074,WaterBottle1,Water bottles,2,668.58,334.29
SL1075,Jeans5,Jeans,18,5989.32,26951.94
SL1076,SmartPhone5,Smart Phone,20,7682.7999999999993,38414.0
SL1077,Jeans3,Jeans,10,4930.6,12326.5
SL1078,Jeans6,Jeans,10,4872.7999999999993,12181.999999999998
SL1079,Jeans2,Jeans,6,3099.3599999999997,4649.0399999999991
SL1080,WaterBottle1,Water bottles,20,8243.8,41219.0
SL1081,Jeans6,Jeans,6,2542.5299999999997,3813.7949999999996
SL1082,SmartPhone1,Smart Phone,8,4635.04,9270.08
SL1083,Jeans6,Jeans,8,3521.8,7043.6
SL1084,WaterBottle3,Water bottles,18,9002.34,40510.53
SL1085,Perfume3,Perfumes,10,5392.1,13480.25
SL1086,Perfume5,Perfumes,14,4660.95,16313.324999999999
SL1087,Tshirt1,Tshirts,8,4618.72,9237.44
SL1088,SmartPhone6,Smart Phone,8,4453.96,8907.92
SL1089,Jeans4,Jeans,2,841.66,420.83
SL1090,Perfume1,Perfumes,18,8911.619999999999,40102.289999999994
SL1091,Jeans1,Jeans,10,3280.3500000000004,8200.875
SL1092,Shoes2,Shoes,2,903.59,451.795
SL1093,Jeans6,Jeans,10,5269.3499999999995,13173.374999999998
SL1094,WaterBottle2,Water bottles,20,9474.0,47370.0
SL1095,Jeans6,Jeans,10,5779.85,14449.625
SL1096,Jeans1,Jeans,18,6852.78,30837.51
SL1097,SmartPhone1,Smart Phone,12,5769.6,17308.800000000003
SL1098,SmartPhone6,Smart Phone,18,8557.1999999999989,38507.399999999994
SL1099,Perfume6,Perfumes,10,5855.7000000000007,14639.250000000002
SL1100,SmartPhone6,Smart Phone,4,1730.5,1730.5
SL1101,Shoes4,Shoes,12,3664.8599999999997,10994.579999999998
SL1102,Tshirt3,Tshirts,2,1027.91,513.955
SL1103,WaterBottle5,Water bottles,14,7246.1200000000008,25361.420000000002
SL1104,Jeans5,Jeans,16,5897.52,23590.08
SL1105,WaterBottle5,Water bottles,10,3334.8,8337.0
SL1106,SmartPhone1,Smart Phone,16,9223.44,36893.76
SL1107,Tshirt4,Tshirts,18,7771.86,34973.369999999995
SL1108,WaterBottle4,Water bottles,10,4529.25,11323.125
SL1109,SmartPhone6,Smart Phone,2,1142.59,571.295
SL1110,Shoes5,Shoes,20,6173.0,30865.0
SL1111,Shoes6,Shoes,8,2496.6,4993.2
SL1112,WaterBottle6,Water bottles,12,6205.92,18617.760000000002
SL1113,SmartPhone6,Smart Phone,14,6957.16,24350.059999999998
SL1114,Jeans2,Jeans,14,6338.6399999999994,22185.239999999998
SL1115,WaterBottle2,Water bottles,10,5228.25,13070.625
SL1116,SmartPhone6,Smart Phone,2,927.69,463.845
SL1117,Jeans5,Jeans,18,4767.3,21452.850000000002
SL1118,Tshirt5,Tshirts,18,9149.67,41173.515
SL1119,Perfume4,Perfumes,2,907.77,453.885
SL1120,Jeans2,Jeans,20,8337.3,41686.5
SL1121,SmartPhone3,Smart Phone,8,2898.92,5797.84
SL1122,Perfume1,Perfumes,14,4946.06,17311.210000000003
SL1123,WaterBottle1,Water bottles,10,5213.0999999999995,13032.749999999998
SL1124,Shoes2,Shoes,8,4485.16,8970.32
SL1125,SmartPhone5,Smart Phone,12,5540.58,16621.739999999998
SL1126,Shoes6,Shoes,18,7426.9800000000005,33421.41
SL1127,Shoes4,Shoes,10,5759.0499999999993,14397.624999999998
SL1128,Jeans5,Jeans,20,6618.8,33094.0
SL1129,Jeans4,Jeans,6,2889.5099999999998,4334.2649999999994
SL1130,Jeans2,Jeans,10,4345.75,10864.375
SL1131,Jeans6,Jeans,18,10080.99,45364.455
SL1132,WaterBottle2,Water bottles,16,7336.96,29347.84
SL1133,SmartPhone5,Smart Phone,14,5028.8,17600.8
SL1134,WaterBottle1,Water bottles,20,10408.099999999999,52040.499999999993
SL1135,SmartPhone1,Smart Phone,6,2466.81,3700.215
SL1136,WaterBottle4,Water bottles,2,904.06,452.03
SL1137,Jeans4,Jeans,6,2585.16,3877.74
SL1138,Jeans1,Jeans,14,5731.88,20061.58
SL1139,WaterBottle4,Water bottles,2,764.62,382.31
SL1140,Shoes1,Shoes,14,7274.8899999999994,25462.114999999998
SL1141,Shoes5,Shoes,10,5276.35,13190.875
SL1142,WaterBottle5,Water bottles,10,5006.5,12516.25
SL1143,SmartPhone5,Smart Phone,8,3684.36,7368.72
SL1144,SmartPhone4,Smart Phone,10,4630.45,11576.125
SL1145,Tshirt5,Tshirts,8,4690.12,9380.24
SL1146,Tshirt2,Tshirts,10,2986.05,7465.125
SL1147,Tshirt1,Tshirts,16,9055.68,36222.72
SL1148,Tshirt4,Tshirts,18,7216.0199999999995,32472.089999999997
SL1149,Perfume3,Perfumes,6,1854.4499999999998,2781.6749999999997
SL1150,Perfume2,Perfumes,18,9494.73,42726.284999999996
SL1151,Shoes5,Shoes,4,2183.86,2183.86
SL1152,Tshirt5,Tshirts,12,3527.2799999999997,10581.84
SL1153,Tshirt3,Tshirts,20,8405.5,42027.5
SL1154,WaterBottle3,Water bottles,12,4629.78,13889.34
SL1155,Jeans4,Jeans,10,4493.25,11233.125
SL1156,Tshirt6,Tshirts,2,903.13,451.565
SL1157,WaterBottle5,Water bottles,12,6907.74,20723.22
SL1158,Jeans5,Jeans,12,5994.0599999999995,17982.18
SL1159,Jeans4,Jeans,18,6479.0999999999995,29155.949999999997
SL1160,WaterBottle1,Water bottles,12,7153.5,21460.5
SL1161,Perfume5,Perfumes,18,8528.94,38380.23
SL1162,WaterBottle3,Water bottles,8,4703.12,9406.24
SL1163,WaterBottle5,Water bottles,20,8621.2,43106.0
SL1164,SmartPhone2,Smart Phone,2,745.1,372.55
SL1165,SmartPhone1,Smart Phone,6,3023.37,4535.055
SL1166,WaterBottle6,Water bottles,14,5253.71,18387.985
SL1167,SmartPhone1,Smart Phone,8,3756.8,7513.6
SL1168,Perfume5,Perfumes,4,1381.3,1381.3
SL1169,Shoes2,Shoes,16,7108.16,28432.64
SL1170,WaterBottle2,Water bottles,6,3530.19,5295.285
SL1171,Shoes3,Shoes,12,5916.4800000000005,17749.440000000002
SL1172,Jeans6,Jeans,18,8676.36,39043.62
SL1173,Perfume3,Perfumes,18,7649.19,34421.354999999996
SL1174,Perfume4,Perfumes,20,10258.699999999999,51293.499999999993
SL1175,SmartPhone2,Smart Phone,6,2565.75,3848.625
SL1176,Tshirt2,Tshirts,20,9002.2,45011.0
SL1177,Perfume1,Perfumes,4,2396.92,2396.92
SL1178,Jeans1,Jeans,16,7946.24,31784.96
SL1179,Shoes4,Shoes,18,9097.4700000000012,40938.615000000005
SL1180,Shoes4,Shoes,16,8336.32,33345.28
SL1181,Shoes3,Shoes,10,2979.8500000000004,7449.6250000000009
SL1182,Jeans2,Jeans,6,3395.7300000000005,5093.5950000000012
SL1183,Perfume6,Perfumes,2,614.02,307.01
SL1184,Jeans3,Jeans,8,3143.68,6287.36
SL1185,WaterBottle5,Water bottles,10,3575.85,8939.625
SL1186,Shoes5,Shoes,16,4013.6,16054.4
SL1187,Shoes6,Shoes,4,1455.52,1455.52
SL1188,WaterBottle6,Water bottles,12,4910.5199999999995,14731.559999999998
SL1189,Perfume3,Perfumes,18,9048.869999999999,40719.914999999994
SL1190,Shoes3,Shoes,6,3172.59,4758.885
SL1191,Tshirt5,Tshirts,16,9313.12,37252.48
SL1192,WaterBottle6,Water bottles,6,1668.81,2503.215
SL1193,SmartPhone5,Smart Phone,20,9779.1,48895.5
SL1194,Perfume1,Perfumes,10,3490.05,8725.125
SL1195,SmartPhone4,Smart Phone,8,4734.12,9468.24
SL1196,Shoes2,Shoes,4,1524.76,1524.76
SL1197,Tshirt2,Tshirts,14,6279.7,21978.95
SL1198,Tshirt5,Tshirts,18,8068.41,36307.845
SL1199,SmartPhone5,Smart Phone,20,10866.099999999999,54330.499999999993
